SINIESTRO,LAT,LON,TIPOVEH,ANIO,MES,HORA,ESTADO,CIUDAD,_archivo,lat,lon,tipoveh,moto
4993898,26.0181438,-98.2194056,Camión,2019,ENERO,16,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0181438,-98.2194056,CAMION,False
4993031,26.0624625,-98.3208164,Auto,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0624625,-98.3208164,AUTO,False
4994225,26.0145884,-98.2051157,Camión,2019,ENERO,19,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0145884,-98.2051157,CAMION,False
4993085,26.0241381,-98.2945214,Auto,2019,ENERO,22,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0241381,-98.2945214,AUTO,False
4988496,26.0743194,-98.319153,Camión,2019,ENERO,14,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0743194,-98.319153,CAMION,False
4995631,25.9870598,-98.4307708,Auto,2019,ENERO,21,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.9870598,-98.4307708,AUTO,False
4995707,26.0627388,-98.3176514,Auto,2019,ENERO,4,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0627388,-98.3176514,AUTO,False
4995239,26.090024,-98.298264,Auto,2019,ENERO,16,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.090024,-98.298264,AUTO,False
4996609,26.0815304,-98.3026715,Auto,2019,ENERO,10,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0815304,-98.3026715,AUTO,False
4995600,26.0484127,-98.3554531,Auto,2019,ENERO,13,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0484127,-98.3554531,AUTO,False
4997617,26.0751047,-98.3619817,Auto,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0751047,-98.3619817,AUTO,False
4997831,26.0422748,-98.2101164,Auto,2019,ENERO,19,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0422748,-98.2101164,AUTO,False
4997781,26.0422748,-98.2101164,Auto,2019,ENERO,19,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0422748,-98.2101164,AUTO,False
4997964,25.987714,-98.431539,Camión,2019,ENERO,0,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.987714,-98.431539,CAMION,False
4998294,26.0928527,-98.2712727,Auto,2019,ENERO,10,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0928527,-98.2712727,AUTO,False
4998379,26.0313965,-98.3721908,Camión,2019,ENERO,11,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0313965,-98.3721908,CAMION,False
4998989,26.0789205,-98.3004381,Auto,2019,ENERO,15,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0789205,-98.3004381,AUTO,False
4999169,26.0367522,-98.2152785,Camión,2019,ENERO,15,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0367522,-98.2152785,CAMION,False
4999615,26.078547,-98.2906287,Auto,2019,ENERO,18,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.078547,-98.2906287,AUTO,False
4999746,25.9316784,-98.260762,Camión,2019,ENERO,19,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.9316784,-98.260762,CAMION,False
5000046,0,0,Auto,2019,ENERO,7,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,0.0,0.0,AUTO,False
5000151,26.0654303,-98.3424938,Auto,2019,ENERO,8,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0654303,-98.3424938,AUTO,False
5000155,26.0810871,-98.2803242,Camión,2019,ENERO,8,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0810871,-98.2803242,CAMION,False
5000760,26.0554965,-98.3283177,Auto,2019,ENERO,12,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0554965,-98.3283177,AUTO,False
5001436,26.0489416,-98.3527398,Camión,2019,ENERO,16,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0489416,-98.3527398,CAMION,False
5001635,26.0312561,-98.228168,Camión,2019,ENERO,18,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0312561,-98.228168,CAMION,False
5001544,25.9316784,-98.260762,Auto,2019,ENERO,18,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.9316784,-98.260762,AUTO,False
5001726,25.9316784,-98.260762,Auto,2019,ENERO,21,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.9316784,-98.260762,AUTO,False
5001899,26.0483958,-98.3671757,Auto,2019,ENERO,8,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0483958,-98.3671757,AUTO,False
5002834,26.0194709,-98.2256323,Auto,2019,ENERO,16,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0194709,-98.2256323,AUTO,False
5003124,26.090334,-98.2779112,Auto,2019,ENERO,19,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.090334,-98.2779112,AUTO,False
5001299,26.0865414,-98.3368136,Auto,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0865414,-98.3368136,AUTO,False
5004843,26.0232264,-98.2386236,Auto,2019,ENERO,18,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0232264,-98.2386236,AUTO,False
5005542,26.0531479,-98.3316208,Auto,2019,ENERO,10,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0531479,-98.3316208,AUTO,False
5003280,26.0422822,-98.380857,Auto,2019,ENERO,16,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0422822,-98.380857,AUTO,False
5003285,26.0613497,-98.3178939,Auto,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0613497,-98.3178939,AUTO,False
5006189,26.028488,-98.2557002,Camión,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.028488,-98.2557002,CAMION,False
5006462,25.9316784,-98.260762,Auto,2019,ENERO,7,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.9316784,-98.260762,AUTO,False
5006493,26.1012032,-98.318038,Auto,2019,ENERO,9,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.1012032,-98.318038,AUTO,False
5006727,26.0422748,-98.2101164,Camión,2019,ENERO,11,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0422748,-98.2101164,CAMION,False
5006843,26.0572504,-98.364445,Auto,2019,ENERO,12,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0572504,-98.364445,AUTO,False
5006757,26.0572657,-98.3645093,Auto,2019,ENERO,12,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0572657,-98.3645093,AUTO,False
5008041,26.0397998,-98.2128822,Camión,2019,ENERO,12,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0397998,-98.2128822,CAMION,False
5010512,25.9316784,-98.260762,Auto,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.9316784,-98.260762,AUTO,False
5010945,26.0190528,-98.2383294,Auto,2019,ENERO,6,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0190528,-98.2383294,AUTO,False
5010951,26.0171403,-98.2131986,Auto,2019,ENERO,7,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0171403,-98.2131986,AUTO,False
5011445,26.0549327,-98.3540256,Auto,2019,ENERO,10,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0549327,-98.3540256,AUTO,False
5011698,25.9358236,-98.2698403,Camión,2019,ENERO,13,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.9358236,-98.2698403,CAMION,False
5012772,26.0500015,-98.3797768,Auto,2019,ENERO,7,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0500015,-98.3797768,AUTO,False
5013420,26.0677021,-98.290987,Auto,2019,ENERO,11,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0677021,-98.290987,AUTO,False
5014560,26.0684554,-98.2894758,Auto,2019,ENERO,7,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0684554,-98.2894758,AUTO,False
5014480,26.0222225,-98.2845782,Auto,2019,ENERO,8,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0222225,-98.2845782,AUTO,False
5015240,26.0393571,-98.3713144,Auto,2019,ENERO,12,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0393571,-98.3713144,AUTO,False
5015357,26.0720144,-98.3222874,Auto,2019,ENERO,12,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0720144,-98.3222874,AUTO,False
5016014,26.0529549,-98.304853,Auto,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0529549,-98.304853,AUTO,False
5016048,26.0422748,-98.2101164,Auto,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0422748,-98.2101164,AUTO,False
5016296,26.0521317,-98.3656493,Camión,2019,ENERO,22,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0521317,-98.3656493,CAMION,False
5017118,26.0476641,-98.349463,Auto,2019,ENERO,12,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0476641,-98.349463,AUTO,False
5017755,26.0467152,-98.3352203,Auto,2019,ENERO,11,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0467152,-98.3352203,AUTO,False
5017839,26.0551644,-98.3664061,Auto,2019,ENERO,12,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0551644,-98.3664061,AUTO,False
5018801,26.0761245,-98.3323299,Auto,2019,ENERO,9,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0761245,-98.3323299,AUTO,False
5018919,26.0602573,-98.3107313,Auto,2019,ENERO,11,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0602573,-98.3107313,AUTO,False
5019031,26.0704231,-98.3256178,Camión,2019,ENERO,12,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0704231,-98.3256178,CAMION,False
5019851,26.0733684,-98.3226897,Auto,2019,ENERO,18,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0733684,-98.3226897,AUTO,False
5020605,26.0336013,-98.2076209,Camión,2019,ENERO,8,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0336013,-98.2076209,CAMION,False
5021116,26.019356,-98.2251871,Auto,2019,ENERO,13,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.019356,-98.2251871,AUTO,False
5021554,25.944817,-98.2273581,Auto,2019,ENERO,15,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.944817,-98.2273581,AUTO,False
5021936,26.0400725,-98.3660796,Auto,2019,ENERO,19,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0400725,-98.3660796,AUTO,False
5023382,25.9316784,-98.260762,Auto,2019,ENERO,18,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.9316784,-98.260762,AUTO,False
5023571,26.0534158,-98.3744691,Camión,2019,ENERO,19,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0534158,-98.3744691,CAMION,False
5023974,26.0725904,-98.3254734,Auto,2019,ENERO,8,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0725904,-98.3254734,AUTO,False
5025628,26.0865325,-98.2860805,Auto,2019,ENERO,7,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0865325,-98.2860805,AUTO,False
5020365,26.0863575,-98.286113,Auto,2019,ENERO,7,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0863575,-98.286113,AUTO,False
5025664,26.0324278,-98.3643629,Auto,2019,ENERO,8,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0324278,-98.3643629,AUTO,False
5026154,26.0653255,-98.3427283,Auto,2019,ENERO,12,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0653255,-98.3427283,AUTO,False
5027116,25.944817,-98.2273581,Auto,2019,ENERO,22,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.944817,-98.2273581,AUTO,False
5027554,25.9316784,-98.260762,Auto,2019,ENERO,10,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.9316784,-98.260762,AUTO,False
5027358,26.0395049,-98.2837879,Camión,2019,ENERO,19,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0395049,-98.2837879,CAMION,False
5027386,26.070433,-98.3316881,Auto,2019,ENERO,13,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.070433,-98.3316881,AUTO,False
5029955,26.029015,-98.278191,Auto,2019,ENERO,18,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.029015,-98.278191,AUTO,False
5031615,26.0575409,-98.3191288,Auto,2019,ENERO,10,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0575409,-98.3191288,AUTO,False
5031265,26.0322002,-98.3038971,Auto,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0322002,-98.3038971,AUTO,False
5034797,26.0512751,-98.3476622,Auto,2019,ENERO,21,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0512751,-98.3476622,AUTO,False
5034986,26.0565119,-98.2825651,Auto,2019,ENERO,7,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0565119,-98.2825651,AUTO,False
5035041,25.9845567,-98.2757398,Auto,2019,ENERO,8,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,25.9845567,-98.2757398,AUTO,False
5036247,26.0642322,-98.3677787,Camión,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0642322,-98.3677787,CAMION,False
5036248,26.0576416,-98.364445,Camión,2019,ENERO,17,TAMAULIPAS,REYNOSA,incidentes_viales_2019_axa.csv,26.0576416,-98.364445,CAMION,False
4988733,22.2752622,-97.8456518,Auto,2019,ENERO,1,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2752622,-97.8456518,AUTO,False
4988734,22.2235976,-97.8769143,Auto,2019,ENERO,1,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2235976,-97.8769143,AUTO,False
4986398,23.7409925,-99.1564275,Auto,2019,ENERO,19,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.7409925,-99.1564275,AUTO,False
4989529,23.7143257,-99.1300659,Auto,2019,ENERO,8,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.7143257,-99.1300659,AUTO,False
4989764,22.2831211,-97.848362,Cami?n Ligero,2019,ENERO,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2831211,-97.848362,CAMI?N LIGERO,False
4989920,22.2560129,-97.8525074,Auto,2019,ENERO,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2560129,-97.8525074,AUTO,False
4990008,23.746647,-99.1488081,Auto,2019,ENERO,13,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.746647,-99.1488081,AUTO,False
4990103,0,0,Auto,2019,ENERO,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,0.0,0.0,AUTO,False
4990155,22.3119768,-97.8800667,Auto,2019,ENERO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3119768,-97.8800667,AUTO,False
4990417,22.2668364,-97.8595003,Auto,2019,ENERO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2668364,-97.8595003,AUTO,False
4990525,23.7502991,-99.1376447,Auto,2019,ENERO,16,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.7502991,-99.1376447,AUTO,False
4990470,22.2971253,-97.8483762,Auto,2019,ENERO,16,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2971253,-97.8483762,AUTO,False
4990652,22.2564191,-97.826467,Auto,2019,ENERO,18,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2564191,-97.826467,AUTO,False
4983548,22.2298254,-97.8465464,Auto,2019,ENERO,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2298254,-97.8465464,AUTO,False
4991012,22.2531442,-97.8310904,Auto,2019,ENERO,2,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2531442,-97.8310904,AUTO,False
4991013,22.2744438,-97.8456447,Auto,2019,ENERO,2,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2744438,-97.8456447,AUTO,False
4991017,22.2743972,-97.8457744,Auto,2019,ENERO,2,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2743972,-97.8457744,AUTO,False
4991487,22.2450914,-97.8505166,Auto,2019,ENERO,13,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2450914,-97.8505166,AUTO,False
4991908,22.2839125,-97.8833797,Auto,2019,ENERO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2839125,-97.8833797,AUTO,False
4992117,22.2967999,-97.8542951,Auto,2019,ENERO,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2967999,-97.8542951,AUTO,False
4992162,23.7359276,-99.177866,Auto,2019,ENERO,17,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.7359276,-99.177866,AUTO,False
4992186,21.1423401,-98.4198686,Camión Ligero,2019,ENERO,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,21.1423401,-98.4198686,CAMION LIGERO,False
4992350,22.3161529,-97.8685391,Auto,2019,ENERO,19,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3161529,-97.8685391,AUTO,False
4992728,23.7493442,-99.159898,Auto,2019,ENERO,7,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.7493442,-99.159898,AUTO,False
4992761,22.2448097,-97.8404021,Auto,2019,ENERO,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2448097,-97.8404021,AUTO,False
4992797,22.2331041,-97.861099,Auto,2019,ENERO,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2331041,-97.861099,AUTO,False
4993283,22.2511441,-97.8682945,Auto,2019,ENERO,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2511441,-97.8682945,AUTO,False
4993629,22.2168853,-97.8548884,Auto,2019,ENERO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2168853,-97.8548884,AUTO,False
4993664,22.2607514,-97.8765857,Auto,2019,ENERO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2607514,-97.8765857,AUTO,False
4993841,22.3105205,-97.8816982,Auto,2019,ENERO,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3105205,-97.8816982,AUTO,False
4993845,21.7044033,-97.8219675,Auto,2019,ENERO,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,21.7044033,-97.8219675,AUTO,False
4994226,22.2717995,-97.8594177,Auto,2019,ENERO,19,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2717995,-97.8594177,AUTO,False
4994243,22.3172303,-97.8782273,Auto,2019,ENERO,20,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3172303,-97.8782273,AUTO,False
4994534,22.2291373,-97.8420554,Camión,2019,ENERO,10,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2291373,-97.8420554,CAMION,False
4994678,22.2585904,-97.8363724,Auto,2019,ENERO,11,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2585904,-97.8363724,AUTO,False
4994732,22.2661212,-97.8571411,Auto,2019,ENERO,11,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2661212,-97.8571411,AUTO,False
4994931,22.2683851,-97.8582799,Auto,2019,ENERO,13,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2683851,-97.8582799,AUTO,False
4994948,22.2183267,-97.8526132,Auto,2019,ENERO,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2183267,-97.8526132,AUTO,False
4995122,22.2640889,-97.8603359,Auto,2019,ENERO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2640889,-97.8603359,AUTO,False
4995071,22.317863,-97.8825103,Auto,2019,ENERO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.317863,-97.8825103,AUTO,False
4995182,23.7406272,-99.1278732,Auto,2019,ENERO,17,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.7406272,-99.1278732,AUTO,False
4995179,22.2660439,-97.8483918,Auto,2019,ENERO,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2660439,-97.8483918,AUTO,False
4995504,0,0,Auto,2019,ENERO,20,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,0.0,0.0,AUTO,False
4995422,22.2788216,-97.8809649,Auto,2019,ENERO,20,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2788216,-97.8809649,AUTO,False
4995490,0,0,Auto,2019,ENERO,2,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,0.0,0.0,AUTO,False
4995722,21.6871745,-97.8500625,Auto,2019,ENERO,7,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,21.6871745,-97.8500625,AUTO,False
4995929,23.757767,-99.1416225,Auto,2019,ENERO,14,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.757767,-99.1416225,AUTO,False
4987823,22.2486258,-97.8370363,Auto,2019,ENERO,14,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2486258,-97.8370363,AUTO,False
4996074,22.259288,-97.8347133,Auto,2019,ENERO,17,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.259288,-97.8347133,AUTO,False
4995538,22.2489786,-97.865014,Auto,2019,ENERO,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2489786,-97.865014,AUTO,False
4996293,22.2573799,-97.8351701,Auto,2019,ENERO,7,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2573799,-97.8351701,AUTO,False
4996349,22.2979382,-97.8912994,Auto,2019,ENERO,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2979382,-97.8912994,AUTO,False
4996450,22.271114,-97.8681033,Cami?n Ligero,2019,ENERO,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.271114,-97.8681033,CAMI?N LIGERO,False
4996460,22.3017546,-97.8916058,Camión,2019,ENERO,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3017546,-97.8916058,CAMION,False
4997000,22.2203993,-97.8537415,Motocicleta,2019,ENERO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2203993,-97.8537415,MOTOCICLETA,True
4997332,22.2849603,-97.8905402,Auto,2019,ENERO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2849603,-97.8905402,AUTO,False
4997394,0,0,Auto,2019,ENERO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,0.0,0.0,AUTO,False
4997428,22.2744245,-97.867053,Auto,2019,ENERO,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2744245,-97.867053,AUTO,False
4997453,22.2276723,-97.8649447,Auto,2019,ENERO,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2276723,-97.8649447,AUTO,False
4998001,22.2540137,-97.8325903,Auto,2019,ENERO,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2540137,-97.8325903,AUTO,False
4998080,22.2128884,-97.8524889,Auto,2019,ENERO,6,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2128884,-97.8524889,AUTO,False
4997027,22.260739,-97.833752,Auto,2019,ENERO,8,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.260739,-97.833752,AUTO,False
4998303,22.2804104,-97.8534709,Auto,2019,ENERO,10,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2804104,-97.8534709,AUTO,False
4998437,22.2804104,-97.8534709,Auto,2019,ENERO,10,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2804104,-97.8534709,AUTO,False
4998617,22.2664549,-97.873915,Auto,2019,ENERO,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2664549,-97.873915,AUTO,False
4998665,22.3168384,-97.8842455,Auto,2019,ENERO,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3168384,-97.8842455,AUTO,False
4999013,23.7504046,-99.1328455,Auto,2019,ENERO,13,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.7504046,-99.1328455,AUTO,False
4999068,22.2836866,-97.8495244,Auto,2019,ENERO,14,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2836866,-97.8495244,AUTO,False
4999081,0,0,Auto,2019,ENERO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,0.0,0.0,AUTO,False
4999134,23.7371481,-99.1501844,Auto,2019,ENERO,15,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.7371481,-99.1501844,AUTO,False
4999370,23.7417589,-99.1526225,Auto,2019,ENERO,17,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.7417589,-99.1526225,AUTO,False
4999629,22.2703628,-97.8741272,Auto,2019,ENERO,18,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2703628,-97.8741272,AUTO,False
4997054,22.2861224,-97.8679355,Auto,2019,ENERO,20,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2861224,-97.8679355,AUTO,False
4999979,22.2646621,-97.8530245,Auto,2019,ENERO,0,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2646621,-97.8530245,AUTO,False
5000133,23.7449061,-99.1673488,Auto,2019,ENERO,8,TAMAULIPAS,VICTORIA,incidentes_viales_2019_axa.csv,23.7449061,-99.1673488,AUTO,False
5000078,22.2869217,-97.8504256,Camión,2019,ENERO,8,TAMAULIPAS,CIUDAD MADERO,incidentes_viales_2019_axa.csv,22.2869217,-97.8504256,CAMION,False
5000706,22.2314626,-97.8725795,Auto,2019,ENERO,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2314626,-97.8725795,AUTO,False
