,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
89499b19b8bffff,7.0,0.0,2.0,0.0,1.0,0.0
89499b19b8fffff,7.0,1.0,11.0,0.0,5.0,0.0
89499b19b93ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b19b97ffff,1.0,0.0,1.0,0.0,1.0,0.0
89499b19b9bffff,2.0,0.0,2.0,0.0,2.0,0.0
89499b19babffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19bb3ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19bbbffff,3.0,0.0,0.0,0.0,0.0,0.0
89499b19bc3ffff,3.0,0.0,3.0,0.0,0.0,1.0
89499b19bc7ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b19bcbffff,12.0,0.0,5.0,2.0,0.0,1.0
89499b19bcfffff,5.0,0.0,1.0,1.0,0.0,0.0
89499b19bd3ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b19bd7ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b19bdbffff,5.0,0.0,2.0,0.0,1.0,0.0
89499b19c27ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19c2fffff,0.0,0.0,1.0,1.0,0.0,0.0
89499b19c37ffff,0.0,0.0,0.0,0.0,0.0,1.0
89499b19d4fffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19dc3ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19dcbffff,0.0,0.0,0.0,0.0,0.0,1.0
89499b19e23ffff,2.0,0.0,1.0,0.0,1.0,0.0
89499b19e27ffff,6.0,0.0,3.0,1.0,1.0,0.0
89499b19e2bffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b19e33ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19e37ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19e3bffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19e43ffff,0.0,0.0,0.0,0.0,0.0,0.0
