,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8a48b069e19ffff,0.0,0.0,1.0,0.0,1.0,0.0
8a48b069e1affff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069e257fff,2.0,0.0,0.0,0.0,0.0,0.0
8a48b069e407fff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b069e40ffff,0.0,0.0,1.0,0.0,0.0,0.0
8a48b069e41ffff,1.0,0.0,5.0,0.0,0.0,0.0
8a48b069e42ffff,2.0,0.0,1.0,0.0,0.0,0.0
8a48b069e44ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069e467fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069e46ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069e487fff,0.0,0.0,4.0,0.0,0.0,0.0
8a48b069e497fff,2.0,0.0,12.0,0.0,4.0,0.0
8a48b069e4affff,1.0,0.0,5.0,0.0,1.0,1.0
8a48b069e54ffff,1.0,0.0,10.0,0.0,0.0,0.0
8a48b069e55ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a48b069e5a7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e807fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e81ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a48b069e82ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e837fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e867fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069e877fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e8e7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e90ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e91ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e92ffff,1.0,0.0,1.0,1.0,0.0,0.0
8a48b069e937fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e947fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e967fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069ea17fff,0.0,0.0,1.0,0.0,0.0,0.0
8a48b069ea27fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069ea9ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069eadffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069eb07fff,0.0,0.0,1.0,0.0,0.0,0.0
8a48b069eb17fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069ebaffff,0.0,0.0,0.0,0.0,0.0,2.0
8a48b069ec1ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069eca7fff,1.0,0.0,0.0,0.0,0.0,1.0
8a48b069ece7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06b368ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b06b371ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06b3797fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06b38affff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b06b38d7fff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b06b38dffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b2a40b4ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b2a40b67fff,2.0,0.0,0.0,0.0,0.0,0.0
8a48b2a44027fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b2a44047fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b2a4405ffff,1.0,0.0,1.0,0.0,0.0,0.0
8a48b2a440d7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b2a440effff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b2a44117fff,0.0,0.0,6.0,2.0,0.0,0.0
